"Date (m/d/y)","Julian Date","Start Time","Temp (oC)","Weather","Dx","Last Covered On","Exposure Time","Exposure Time (Hr)","Exposure Time (min)","Low Tide Height","Low Tide Time","Ditance From Shore"," DC of (15 ) quadrats","Relative DC","End Time","Dropping Density ","Relative Dropping density (droppings/m2)","Droppings/min/m2","Relative Droppings Density Per Unit Time (droppings/m2/min)","Proportion Wesa to LESA"
"2007-08-24",236,"12:25:00",,,,"05:00:00","07:25:00",7.41666666666667,445,,,1200,0,0,,0,0,0,0,
"2007-08-24",236,"12:27:00",,,,"04:00:00","08:27:00",8.45,507,,,1100,0,0,"12:30:00",0,0,0,0,
"2007-08-24",236,"12:32:00",,,,"04:00:00","08:32:00",8.53333333333333,512,,,1000,0,0,,0,0,0,0,
"2007-08-24",236,"12:34:00",,,,"04:00:00","08:34:00",8.56666666666667,514,,,900,0,0,,0,0,0,0,
"2007-08-24",236,"12:35:00",,,,"04:00:00","08:35:00",8.58333333333333,515,,,800,0,0,,0,0,0,0,
"2007-08-24",236,"12:36:00",,,,"03:00:00","09:36:00",9.6,576,,,700,0,0,,0,0,0,0,
"2007-08-24",236,"12:38:00",,,,"03:00:00","09:38:00",9.63333333333333,578,,,600,0,0,,0,0,0,0,
"2007-08-24",236,"12:39:00",,,,"03:00:00","09:39:00",9.65,579,,,550,0,0,,0,0,0,0,
"2007-08-24",236,"12:40:00",,,,"02:00:00","10:40:00",10.6666666666667,640,,,500,0,0,,0,0,0,0,
"2007-08-24",236,"12:41:00",,,,"02:00:00","10:41:00",10.6833333333333,641,,,450,0,0,,0,0,0,0,
"2007-08-24",236,"12:42:00",,,,"02:00:00","10:42:00",10.7,642,,,400,0,0,,0,0,0,0,
"2007-08-24",236,"12:43:00",,,,"01:00:00","11:43:00",11.7166666666667,703,,,350,0,0,,0,0,0,0,
"2007-08-24",236,"12:44:00",,,,"19:00:00","-06:16:00",17.7333333333333,1064,,,300,0,0,"12:47:00",0,0,0,0,
"2007-08-24",236,"12:48:00",,,,"18:00:00","-05:12:00",18.8,1128,,,250,7,0.241379310344828,"12:51:00",0.466666666666667,0.016091954022989,0.000413711583924,0.252339629381616,
"2007-08-24",236,"12:52:00",,,,"18:00:00","-05:08:00",18.8666666666667,1132,,,200,15,0.517241379310345,"12:56:00",1,0.03448275862069,0.000883392226148,0.538817078386793,
"2007-08-24",236,"12:57:00",,,,"17:00:00","-04:03:00",19.95,1197,,,150,6,0.206896551724138,"12:59:00",0.4,0.013793103448276,0.000334168755221,0.203823202250242,
"2007-08-24",236,"13:00:00",,,"2007-07-18","22:00:00","-09:00:00",135,8100,,,100,1,0.03448275862069,"13:03:00",0.066666666666667,0.002298850574713,8.23045267489712E-06,0.005020089981349,
"2007-08-24",236,"13:04:00",,,"2007-07-18","22:00:00","-08:56:00",135.066666666667,8104,,,50,0,0,,0,0,0,0,
"2007-08-24",236,"13:06:00",,,"2007-07-17","21:00:00","-07:54:00",160.1,9606,,,0,0,0,,0,0,0,0,
"2007-08-25",237,"13:12:00",,,,"06:00:00","07:12:00",7.2,432,,,1500,0,0,,0,0,0,0,
"2007-08-25",237,"13:13:00",,,,"06:00:00","07:13:00",7.21666666666667,433,,,1400,0,0,,0,0,0,0,
"2007-08-25",237,"13:15:00",,,,"06:00:00","07:15:00",7.25,435,,,1300,0,0,,0,0,0,0,
"2007-08-25",237,"13:16:00",,,,"06:00:00","07:16:00",7.26666666666667,436,,,1200,0,0,,0,0,0,0,
"2007-08-25",237,"13:18:00",,,,"05:00:00","08:18:00",8.3,498,,,1100,0,0,,0,0,0,0,
"2007-08-25",237,"13:19:00",,,,"05:00:00","08:19:00",8.31666666666667,499,,,1000,0,0,,0,0,0,0,
"2007-08-25",237,"13:21:00",,,,"05:00:00","08:21:00",8.35,501,,,900,0,0,,0,0,0,0,
"2007-08-25",237,"13:22:00",,,,"05:00:00","08:22:00",8.36666666666667,502,,,800,0,0,,0,0,0,0,
"2007-08-25",237,"13:24:00",,,,"04:00:00","09:24:00",9.4,564,,,700,0,0,,0,0,0,0,
"2007-08-25",237,"13:25:00",,,,"04:00:00","09:25:00",9.41666666666667,565,,,600,0,0,,0,0,0,0,
"2007-08-25",237,"13:26:00",,,,"04:00:00","09:26:00",9.43333333333333,566,,,550,0,0,,0,0,0,0,
"2007-08-25",237,"13:28:00",,,,"04:00:00","09:28:00",9.46666666666667,568,,,500,0,0,,0,0,0,0,
"2007-08-25",237,"13:29:00",,,,"03:00:00","10:29:00",10.4833333333333,629,,,450,0,0,,0,0,0,0,
"2007-08-25",237,"13:30:00",,,,"03:00:00","10:30:00",10.5,630,,,400,0,0,,0,0,0,0,
"2007-08-25",237,"13:31:00",,,,"03:00:00","10:31:00",10.5166666666667,631,,,350,0,0,,0,0,0,0,
"2007-08-25",237,"13:32:00",,,,"02:00:00","11:32:00",11.5333333333333,692,,,300,0,0,"13:33:00",0,0,0,0,
"2007-08-25",237,"13:34:00",,,,"19:00:00","-05:26:00",18.5666666666667,1114,,,250,5,0.555555555555556,"13:38:00",0.333333333333333,0.037037037037037,0.000299222022741,0.556661028753358,
"2007-08-25",237,"13:39:00",,,,"19:00:00","-05:21:00",18.65,1119,,,200,4,0.444444444444444,"13:40:00",0.266666666666667,0.02962962962963,0.000238308013107,0.443338971246642,
"2007-08-25",237,"13:41:00",,,,"19:00:00","-05:19:00",18.6833333333333,1121,,,150,0,0,,0,0,0,0,
"2007-08-25",237,"13:42:00",,,,"18:00:00","-04:18:00",19.7,1182,,,100,0,0,,0,0,0,0,
"2007-08-25",237,"13:43:00",,,,"18:00:00","-04:17:00",19.7166666666667,1183,,,50,0,0,,0,0,0,0,
"2007-08-25",237,"13:44:00",,,"2007-07-17","21:00:00","-07:16:00",184.733333333333,11084,,,0,0,0,,0,0,0,0,
"2007-08-26",238,"14:08:00",,,,"07:00:00","07:08:00",7.13333333333333,428,,,1500,2,0.333333333333333,"14:11:00",0.133333333333333,0.022222222222222,0.000311526479751,0.42627345844504,
"2007-08-26",238,"14:14:00",,,,"07:00:00","07:14:00",7.23333333333333,434,,,1400,0,0,,0,0,0,0,
"2007-08-26",238,"14:16:00",,,,"07:00:00","07:16:00",7.26666666666667,436,,,1300,0,0,,0,0,0,0,
"2007-08-26",238,"14:18:00",,,,"07:00:00","07:18:00",7.3,438,,,1200,0,0,,0,0,0,0,
"2007-08-26",238,"14:20:00",,,,"06:00:00","08:20:00",8.33333333333333,500,,,1100,0,0,,0,0,0,0,
"2007-08-26",238,"14:22:00",,,,"06:00:00","08:22:00",8.36666666666667,502,,,1000,0,0,,0,0,0,0,
"2007-08-26",238,"14:24:00",,,,"06:00:00","08:24:00",8.4,504,,,900,0,0,,0,0,0,0,
"2007-08-26",238,"14:25:00",,,,"06:00:00","08:25:00",8.41666666666667,505,,,800,0,0,,0,0,0,0,
"2007-08-26",238,"14:27:00",,,,"05:00:00","09:27:00",9.45,567,,,700,0,0,,0,0,0,0,
"2007-08-26",238,"14:29:00",,,,"05:00:00","09:29:00",9.48333333333333,569,,,600,0,0,,0,0,0,0,
"2007-08-26",238,"14:30:00",,,,"05:00:00","09:30:00",9.5,570,,,550,0,0,,0,0,0,0,
"2007-08-26",238,"14:31:00",,,,"05:00:00","09:31:00",9.51666666666667,571,,,500,0,0,,0,0,0,0,
"2007-08-26",238,"14:33:00",,,,"05:00:00","09:33:00",9.55,573,,,450,0,0,,0,0,0,0,
"2007-08-26",238,"14:34:00",,,,"05:00:00","09:34:00",9.56666666666667,574,,,400,0,0,,0,0,0,0,
"2007-08-26",238,"14:36:00",,,,"04:00:00","10:36:00",10.6,636,,,350,4,0.666666666666667,"14:40:00",0.266666666666667,0.044444444444444,0.00041928721174,0.57372654155496,
"2007-08-26",238,"14:41:00",,,,"04:00:00","10:41:00",10.6833333333333,641,,,300,0,0,"14:42:00",0,0,0,0,
"2007-08-26",238,"14:43:00",,,,"03:00:00","11:43:00",11.7166666666667,703,,,250,0,0,"14:45:00",0,0,0,0,
"2007-08-26",238,"14:46:00",,,,"03:00:00","11:46:00",11.7666666666667,706,,,200,0,0,"14:48:00",0,0,0,0,
"2007-08-26",238,"14:49:00",,,,"19:00:00","-04:11:00",19.8166666666667,1189,,,150,0,0,"14:50:00",0,0,0,0,
"2007-08-26",238,"14:51:00",,,,"19:00:00","-04:09:00",19.85,1191,,,100,0,0,"14:52:00",0,0,0,0,
"2007-08-26",238,"14:53:00",,,,"19:00:00","-04:07:00",19.8833333333333,1193,,,50,0,0,"14:54:00",0,0,0,0,
"2007-08-26",238,"14:55:00",,,"2007-07-17","21:00:00","-06:05:00",209.916666666667,12595,,,0,0,0,,0,0,0,0,
"2007-08-27",239,"14:38:00",,,,"08:00:00","06:38:00",6.63333333333333,398,,,1500,0,0,,0,0,0,0,
"2007-08-27",239,"14:41:00",,,,"08:00:00","06:41:00",6.68333333333333,401,,,1400,0,0,,0,0,0,0,
"2007-08-27",239,"14:43:00",,,,"08:00:00","06:43:00",6.71666666666667,403,,,1300,0,0,,0,0,0,0,
"2007-08-27",239,"14:44:00",,,,"07:00:00","07:44:00",7.73333333333333,464,,,1200,0,0,,0,0,0,0,
"2007-08-27",239,"14:47:00",,,,"07:00:00","07:47:00",7.78333333333333,467,,,1100,0,0,"14:52:00",0,0,0,0,
"2007-08-27",239,"14:54:00",,,,"07:00:00","07:54:00",7.9,474,,,1000,0,0,,0,0,0,0,
"2007-08-27",239,"14:56:00",,,,"07:00:00","07:56:00",7.93333333333333,476,,,900,0,0,,0,0,0,0,
"2007-08-27",239,"14:58:00",,,,"07:00:00","07:58:00",7.96666666666667,478,,,800,0,0,,0,0,0,0,
"2007-08-27",239,"15:00:00",,,,"06:00:00","09:00:00",9,540,,,700,0,0,,0,0,0,0,
"2007-08-27",239,"15:02:00",,,,"06:00:00","09:02:00",9.03333333333333,542,,,600,0,0,,0,0,0,0,
"2007-08-27",239,"15:03:00",,,,"06:00:00","09:03:00",9.05,543,,,550,0,0,,0,0,0,0,
"2007-08-27",239,"15:06:00",,,,"06:00:00","09:06:00",9.1,546,,,500,0,0,,0,0,0,0,
"2007-08-27",239,"15:07:00",,,,"06:00:00","09:07:00",9.11666666666667,547,,,450,4,0.142857142857143,"15:12:00",0.266666666666667,0.00952380952381,0.000487507617307,0.194025647146333,
"2007-08-27",239,"15:13:00",,,,"06:00:00","09:13:00",9.21666666666667,553,,,400,4,0.142857142857143,"15:18:00",0.266666666666667,0.00952380952381,0.000482218203737,0.191920486417802,
"2007-08-27",239,"15:19:00",,,,"05:00:00","10:19:00",10.3166666666667,619,,,350,3,0.107142857142857,"15:23:00",0.2,0.007142857142857,0.00032310177706,0.128592926884949,
"2007-08-27",239,"15:24:00",,,,"05:00:00","10:24:00",10.4,624,,,300,0,0,"15:27:00",0,0,0,0,
"2007-08-27",239,"15:28:00",,,,"05:00:00","10:28:00",10.4666666666667,628,,,250,0,0,"15:33:00",0,0,0,0,
"2007-08-27",239,"15:34:00",,,,"05:00:00","10:34:00",10.5666666666667,634,,,200,6,0.214285714285714,"15:38:00",0.4,0.014285714285714,0.000630914826498,0.251101014958307,
"2007-08-27",239,"15:43:00",,,,"04:00:00","11:43:00",11.7166666666667,703,,,150,0,0,"15:44:00",0,0,0,0,
"2007-08-27",239,"15:45:00",,,,"19:00:00","-03:15:00",20.75,1245,,,100,10,0.357142857142857,"15:48:00",0.666666666666667,0.023809523809524,0.00053547523427,0.213116524074386,
"2007-08-27",239,"15:49:00",,,,"19:00:00","-03:11:00",20.8166666666667,1249,,,50,1,0.035714285714286,"15:51:00",0.066666666666667,0.002380952380952,5.33760341606619E-05,0.021243400518223,
"2007-08-27",239,"15:52:00",,,,"19:00:00","-03:08:00",20.8666666666667,1252,,,0,0,0,,0,0,0,0,
"2007-08-28",240,"10:55:00",,,,"09:00:00","01:55:00",1.91666666666667,115,,,1500,0,0,,0,0,0,0,
"2007-08-28",240,"10:57:00",,,,"09:00:00","01:57:00",1.95,117,,,1400,0,0,,0,0,0,0,
"2007-08-28",240,"10:59:00",,,,"09:00:00","01:59:00",1.98333333333333,119,,,1300,0,0,,0,0,0,0,
"2007-08-28",240,"11:01:00",,,,"08:00:00","03:01:00",3.01666666666667,181,,,1200,0,0,,0,0,0,0,
"2007-08-28",240,"11:03:00",,,,"08:00:00","03:03:00",3.05,183,,,1100,1,0.333333333333333,"11:06:00",0.066666666666667,0.022222222222222,0.000364298724954,0.494181784863478,
"2007-08-28",240,"11:08:00",,,,"08:00:00","03:08:00",3.13333333333333,188,,,1000,0,0,,0,0,0,0,
"2007-08-28",240,"11:10:00",,,,"08:00:00","03:10:00",3.16666666666667,190,,,900,0,0,,0,0,0,0,
"2007-08-28",240,"11:12:00",,,,"08:00:00","03:12:00",3.2,192,,,800,0,0,,0,0,0,0,
"2007-08-28",240,"11:14:00",,,,"07:00:00","04:14:00",4.23333333333333,254,,,700,0,0,,0,0,0,0,
"2007-08-28",240,"11:16:00",,,,"07:00:00","04:16:00",4.26666666666667,256,,,600,0,0,,0,0,0,0,
"2007-08-28",240,"11:17:00",,,,"07:00:00","04:17:00",4.28333333333333,257,,,550,0,0,,0,0,0,0,
"2007-08-28",240,"11:18:00",,,,"07:00:00","04:18:00",4.3,258,,,500,0,0,,0,0,0,0,
"2007-08-28",240,"11:19:00",,,,"07:00:00","04:19:00",4.31666666666667,259,,,450,0,0,,0,0,0,0,
"2007-08-28",240,"11:21:00",,,,"07:00:00","04:21:00",4.35,261,,,400,0,0,,0,0,0,0,
"2007-08-28",240,"11:22:00",,,,"06:00:00","05:22:00",5.36666666666667,322,,,350,1,0.333333333333333,"11:26:00",0.066666666666667,0.022222222222222,0.000207039337474,0.28085486531061,
"2007-08-28",240,"11:27:00",,,,"06:00:00","05:27:00",5.45,327,,,300,0,0,"11:30:00",0,0,0,0,
"2007-08-28",240,"11:31:00",,,,"06:00:00","05:31:00",5.51666666666667,331,,,250,0,0,"11:34:00",0,0,0,0,
"2007-08-28",240,"11:35:00",,,,"06:00:00","05:35:00",5.58333333333333,335,,,200,0,0,"11:36:00",0,0,0,0,
"2007-08-28",240,"11:37:00",,,,"06:00:00","05:37:00",5.61666666666667,337,,,150,0,0,"11:39:00",0,0,0,0,
"2007-08-28",240,"11:40:00",,,,"05:00:00","06:40:00",6.66666666666667,400,,,100,0,0,"11:41:00",0,0,0,0,
"2007-08-28",240,"11:42:00",,,,"05:00:00","06:42:00",6.7,402,,,50,1,0.333333333333333,"11:45:00",0.066666666666667,0.022222222222222,0.00016583747927,0.224963349825912,
"2007-08-28",240,"11:46:00",,,,"19:00:00","-07:14:00",16.7666666666667,1006,,,0,0,0,"11:47:00",0,0,0,0,
"2007-08-29",241,"15:11:00",,,,"10:00:00","05:11:00",5.18333333333333,311,,,1500,0,0,,0,0,0,0,
"2007-08-29",241,"15:13:00",,,,"10:00:00","05:13:00",5.21666666666667,313,,,1400,0,0,,0,0,0,0,
"2007-08-29",241,"15:14:00",,,,"09:00:00","06:14:00",6.23333333333333,374,,,1300,0,0,,0,0,0,0,
"2007-08-29",241,"15:15:00",,,,"09:00:00","06:15:00",6.25,375,,,1200,0,0,,0,0,0,0,
"2007-08-29",241,"15:17:00",,,,"09:00:00","06:17:00",6.28333333333333,377,,,1100,0,0,,0,0,0,0,
"2007-08-29",241,"15:19:00",,,,"09:00:00","06:19:00",6.31666666666667,379,,,1000,0,0,,0,0,0,0,
"2007-08-29",241,"15:20:00",,,,"09:00:00","06:20:00",6.33333333333333,380,,,900,0,0,,0,0,0,0,
"2007-08-29",241,"15:22:00",,,,"08:00:00","07:22:00",7.36666666666667,442,,,800,0,0,,0,0,0,0,
"2007-08-29",241,"15:23:00",,,,"08:00:00","07:23:00",7.38333333333333,443,,,700,0,0,,0,0,0,0,
"2007-08-29",241,"15:25:00",,,,"08:00:00","07:25:00",7.41666666666667,445,,,600,0,0,,0,0,0,0,
"2007-08-29",241,"15:26:00",,,,"08:00:00","07:26:00",7.43333333333333,446,,,550,0,0,,0,0,0,0,
"2007-08-29",241,"15:27:00",,,,"08:00:00","07:27:00",7.45,447,,,500,0,0,,0,0,0,0,
"2007-08-29",241,"15:28:00",,,,"08:00:00","07:28:00",7.46666666666667,448,,,450,0,0,,0,0,0,0,
"2007-08-29",241,"15:29:00",,,,"08:00:00","07:29:00",7.48333333333333,449,,,400,0,0,,0,0,0,0,
"2007-08-29",241,"15:31:00",,,,"07:00:00","08:31:00",8.51666666666667,511,,,350,0,0,,0,0,0,0,
"2007-08-29",241,"15:32:00",,,,"07:00:00","08:32:00",8.53333333333333,512,,,300,0,0,"15:34:00",0,0,0,0,
"2007-08-29",241,"15:34:00",,,,"07:00:00","08:34:00",8.56666666666667,514,,,250,0,0,"15:36:00",0,0,0,0,
"2007-08-29",241,"15:37:00",,,,"07:00:00","08:37:00",8.61666666666667,517,,,200,1,1,"15:38:00",0.066666666666667,0.066666666666667,0.000128949065119,1,
"2007-08-29",241,"15:39:00",,,,"07:00:00","08:39:00",8.65,519,,,150,0,0,"15:40:00",0,0,0,0,
"2007-08-29",241,"15:41:00",,,,"06:00:00","09:41:00",9.68333333333333,581,,,100,0,0,,0,0,0,0,
"2007-08-29",241,"15:42:00",,,,"06:00:00","09:42:00",9.7,582,,,50,0,0,"15:43:00",0,0,0,0,
"2007-08-29",241,"15:44:00",,,,"20:00:00","-04:16:00",19.7333333333333,1184,,,0,0,0,"15:45:00",0,0,0,0,
"2007-08-30",242,"13:02:00",,,,"11:00:00","02:02:00",2.03333333333333,122,,,1400,0,0,,0,0,0,0,
"2007-08-30",242,"13:00:00",,,,"11:00:00","02:00:00",2,120,,,1300,0,0,,0,0,0,0,
"2007-08-30",242,"12:58:00",,,,"10:00:00","02:58:00",2.96666666666667,178,,,1200,0,0,,0,0,0,0,
"2007-08-30",242,"12:57:00",,,,"10:00:00","02:57:00",2.95,177,,,1100,0,0,,0,0,0,0,
"2007-08-30",242,"12:55:00",,,,"10:00:00","02:55:00",2.91666666666667,175,,,1000,0,0,,0,0,0,0,
"2007-08-30",242,"12:54:00",,,,"10:00:00","02:54:00",2.9,174,,,900,0,0,,0,0,0,0,
"2007-08-30",242,"12:52:00",,,,"09:00:00","03:52:00",3.86666666666667,232,,,800,0,0,,0,0,0,0,
"2007-08-30",242,"12:50:00",,,,"09:00:00","03:50:00",3.83333333333333,230,,,700,0,0,,0,0,0,0,
"2007-08-30",242,"12:49:00",,,,"09:00:00","03:49:00",3.81666666666667,229,,,600,0,0,,0,0,0,0,
"2007-08-30",242,"12:48:00",,,,"09:00:00","03:48:00",3.8,228,,,550,0,0,,0,0,0,0,
"2007-08-30",242,"12:37:00",,,,"09:00:00","03:37:00",3.61666666666667,217,,,500,0,0,,0,0,0,0,
"2007-08-30",242,"12:36:00",,,,"08:00:00","04:36:00",4.6,276,,,450,0,0,,0,0,0,0,
"2007-08-30",242,"12:34:00",,,,"08:00:00","04:34:00",4.56666666666667,274,,,400,0,0,,0,0,0,0,
"2007-08-30",242,"12:31:00",,,,"08:00:00","04:31:00",4.51666666666667,271,,,350,2,0.142857142857143,"12:33:00",0.133333333333333,0.00952380952381,0.000492004920049,0.139907910247756,
"2007-08-30",242,"12:28:00",,,,"08:00:00","04:28:00",4.46666666666667,268,,,300,0,0,"12:30:00",0,0,0,0,
"2007-08-30",242,"12:25:00",,,,"08:00:00","04:25:00",4.41666666666667,265,,,250,10,0.714285714285714,"12:27:00",0.666666666666667,0.047619047619048,0.00251572327044,0.715378182587581,
"2007-08-30",242,"12:22:00",,,,"08:00:00","04:22:00",4.36666666666667,262,,,200,2,0.142857142857143,"12:24:00",0.133333333333333,0.00952380952381,0.000508905852417,0.144713907164663,
"2007-08-30",242,"12:20:00",,,,"07:00:00","05:20:00",5.33333333333333,320,,,150,0,0,"12:21:00",0,0,0,0,
"2007-08-30",242,"12:17:00",,,,"21:00:00","-08:43:00",15.2833333333333,917,,,100,0,0,"12:19:00",0,0,0,0,
"2007-08-30",242,"12:15:00",,,,"21:00:00","-08:45:00",15.25,915,,,50,0,0,"12:16:00",0,0,0,0,
"2007-08-30",242,"12:11:00",,,,"20:00:00","-07:49:00",16.1833333333333,971,,,0,0,0,"12:14:00",0,0,0,0,
"2007-08-31",243,"16:10:00",,,,"13:00:00","03:10:00",3.16666666666667,190,,,1500,0,0,"16:12:00",0,0,0,0,
"2007-08-31",243,"16:14:00",,,,"12:00:00","04:14:00",4.23333333333333,254,,,1400,0,0,"16:18:00",0,0,0,0,
"2007-08-31",243,"16:20:00",,,,"12:00:00","04:20:00",4.33333333333333,260,,,1300,0,0,"16:22:00",0,0,0,0,
"2007-08-31",243,"16:24:00",,,,"12:00:00","04:24:00",4.4,264,,,1200,1,0.029411764705882,"16:27:00",0.066666666666667,0.001960784313725,0.000252525252525,0.073303899801015,
"2007-08-31",243,"16:29:00",,,,"11:00:00","05:29:00",5.48333333333333,329,,,1100,0,0,"16:32:00",0,0,0,0,
"2007-08-31",243,"16:34:00",,,,"11:00:00","05:34:00",5.56666666666667,334,,,1000,0,0,,0,0,0,0,
"2007-08-31",243,"16:36:00",,,,"11:00:00","05:36:00",5.6,336,,,900,0,0,,0,0,0,0,
"2007-08-31",243,"16:38:00",,,,"10:00:00","06:38:00",6.63333333333333,398,,,800,0,0,,0,0,0,0,
"2007-08-31",243,"16:40:00",,,,"10:00:00","06:40:00",6.66666666666667,400,,,700,0,0,,0,0,0,0,
"2007-08-31",243,"16:42:00",,,,"10:00:00","06:42:00",6.7,402,,,600,0,0,,0,0,0,0,
"2007-08-31",243,"16:43:00",,,,"10:00:00","06:43:00",6.71666666666667,403,,,550,0,0,,0,0,0,0,
"2007-08-31",243,"16:44:00",,,,"10:00:00","06:44:00",6.73333333333333,404,,,500,0,0,,0,0,0,0,
"2007-08-31",243,"16:45:00",,,,"09:00:00","07:45:00",7.75,465,,,450,0,0,,0,0,0,0,
"2007-08-31",243,"16:47:00",,,,"09:00:00","07:47:00",7.78333333333333,467,,,400,0,0,,0,0,0,0,
"2007-08-31",243,"16:48:00",,,,"09:00:00","07:48:00",7.8,468,,,350,0,0,,0,0,0,0,
"2007-08-31",243,"16:50:00",,,,"09:00:00","07:50:00",7.83333333333333,470,,,300,0,0,,0,0,0,0,
"2007-08-31",243,"16:51:00",,,,"09:00:00","07:51:00",7.85,471,,,250,7,0.205882352941176,"16:55:00",0.466666666666667,0.013725490196078,0.000990799716914,0.287612753359396,
"2007-08-31",243,"16:56:00",,,,"09:00:00","07:56:00",7.93333333333333,476,,,200,9,0.264705882352941,"16:58:00",0.6,0.017647058823529,0.001260504201681,0.365903499847083,
"2007-08-31",243,"16:59:00",,,,"21:00:00","-04:01:00",19.9833333333333,1199,,,150,1,0.029411764705882,"17:03:00",0.066666666666667,0.001960784313725,5.56018904642758E-05,0.016140308213068,
"2007-08-31",243,"17:04:00",,,,"21:00:00","-03:56:00",20.0666666666667,1204,,,100,14,0.411764705882353,"17:08:00",0.933333333333333,0.027450980392157,0.00077519379845,0.225025924970558,
"2007-08-31",243,"17:09:00",,,,"21:00:00","-03:51:00",20.15,1209,,,50,2,0.058823529411765,"17:12:00",0.133333333333333,0.003921568627451,0.000110283981252,0.03201361380888,
"2007-08-31",243,"17:13:00",,,,"21:00:00","-03:47:00",20.2166666666667,1213,,,0,0,0,"17:15:00",0,0,0,0,
"2007-09-01",244,"13:30:00",,,,"13:00:00","00:30:00",0.5,30,,,1000,0,0,,0,0,0,0,
"2007-09-01",244,"13:32:00",,,,"12:00:00","01:32:00",1.53333333333333,92,,,900,0,0,,0,0,0,0,
"2007-09-01",244,"13:34:00",,,,"12:00:00","01:34:00",1.56666666666667,94,,,800,0,0,,0,0,0,0,
"2007-09-01",244,"13:36:00",,,,"12:00:00","01:36:00",1.6,96,,,700,0,0,,0,0,0,0,
"2007-09-01",244,"13:38:00",,,,"11:00:00","02:38:00",2.63333333333333,158,,,600,0,0,,0,0,0,0,
"2007-09-01",244,"13:39:00",,,,"11:00:00","02:39:00",2.65,159,,,550,0,0,,0,0,0,0,
"2007-09-01",244,"13:40:00",,,,"11:00:00","02:40:00",2.66666666666667,160,,,500,0,0,,0,0,0,0,
"2007-09-01",244,"13:41:00",,,,"11:00:00","02:41:00",2.68333333333333,161,,,450,0,0,,0,0,0,0,
"2007-09-01",244,"13:43:00",,,,"11:00:00","02:43:00",2.71666666666667,163,,,400,0,0,,0,0,0,0,
"2007-09-01",244,"13:44:00",,,,"10:00:00","03:44:00",3.73333333333333,224,,,350,0,0,,0,0,0,0,
"2007-09-01",244,"13:46:00",,,,"10:00:00","03:46:00",3.76666666666667,226,,,300,0,0,"13:48:00",0,0,0,0,
"2007-09-01",244,"13:49:00",,,,"09:00:00","04:49:00",4.81666666666667,289,,,250,31,0.553571428571429,"13:53:00",2.06666666666667,0.036904761904762,0.007151095732411,0.704939447865087,
"2007-09-01",244,"13:54:00",,,,"09:00:00","04:54:00",4.9,294,,,200,8,0.142857142857143,"13:56:00",0.533333333333333,0.00952380952381,0.001814058956916,0.178825982385789,
"2007-09-01",244,"13:57:00",,,,"22:00:00","-08:03:00",15.95,957,,,150,0,0,"13:59:00",0,0,0,0,
"2007-09-01",244,"14:00:00",,,,"22:00:00","-08:00:00",16,960,,,100,12,0.214285714285714,"14:03:00",0.8,0.014285714285714,0.000833333333333,0.082148185658472,
"2007-09-01",244,"14:04:00",,,,"22:00:00","-07:56:00",16.0666666666667,964,,,50,5,0.089285714285714,"14:07:00",0.333333333333333,0.005952380952381,0.000345781466113,0.034086384090652,
"2007-09-01",244,"14:08:00",,,,"21:00:00","-06:52:00",17.1333333333333,1028,,,0,0,0,"14:09:00",0,0,0,0,
"2007-09-05",248,"10:25:00",,,,"03:00:00","07:25:00",7.41666666666667,445,,,1500,0,0,,0,0,0,0,
"2007-09-05",248,"10:27:00",,,,"03:00:00","07:27:00",7.45,447,,,1400,0,0,,0,0,0,0,
"2007-09-05",248,"10:29:00",,,,"03:00:00","07:29:00",7.48333333333333,449,,,1300,0,0,,0,0,0,0,
"2007-09-05",248,"10:30:00",,,,"03:00:00","07:30:00",7.5,450,,,1200,0,0,,0,0,0,0,
"2007-09-05",248,"10:32:00",,,,"02:00:00","08:32:00",8.53333333333333,512,,,1100,0,0,,0,0,0,0,
"2007-09-05",248,"10:34:00",,,,"02:00:00","08:34:00",8.56666666666667,514,,,1000,0,0,,0,0,0,0,
"2007-09-05",248,"10:36:00",,,,"02:00:00","08:36:00",8.6,516,,,900,0,0,,0,0,0,0,
"2007-09-05",248,"10:38:00",,,,"02:00:00","08:38:00",8.63333333333333,518,,,800,0,0,,0,0,0,0,
"2007-09-05",248,"10:40:00",,,,"01:00:00","09:40:00",9.66666666666667,580,,,700,0,0,,0,0,0,0,
"2007-09-05",248,"10:42:00",,,,"01:00:00","09:42:00",9.7,582,,,600,0,0,,0,0,0,0,
"2007-09-05",248,"10:44:00",,,,"01:00:00","09:44:00",9.73333333333333,584,,,550,0,0,,0,0,0,0,
"2007-09-05",248,"10:45:00",,,,"01:00:00","09:45:00",9.75,585,,,500,0,0,,0,0,0,0,
"2007-09-05",248,"10:46:00",,,,"00:00:00","10:46:00",10.7666666666667,646,,,450,0,0,,0,0,0,0,
"2007-09-05",248,"10:47:00",,,,"00:00:00","10:47:00",10.7833333333333,647,,,400,0,0,,0,0,0,0,
"2007-09-05",248,"10:49:00",,,,"00:00:00","10:49:00",10.8166666666667,649,,,350,0,0,,0,0,0,0,
"2007-09-05",248,"10:50:00",,,,"00:00:00","10:50:00",10.8333333333333,650,,,300,4,0.266666666666667,"10:54:00",0.266666666666667,0.017777777777778,0.000410256410256,0.286230574629563,
